user,item,rating
A2UJQAECGE9A5G,B00141OY4W,5
A2BMSS9MLS3KQD,B00141OY4W,5
AO0J7UYOQTBAH,B00141OY4W,5
A122PU37HXCPGJ,B00141OY4W,5
A38DHOIFXH2DVF,B00141OY4W,5
AE5DR1HZNY9CV,B00141OY4W,5
A2KLE2XYW3AHZV,B00141OY4W,5
AVNN3RB8S85ZX,B00141OY4W,5
A285GGG1JWX53U,B00141OY4W,5
A12MQA7IMXZ7JT,B00141OY4W,5
A2LL8IECPORQO2,B00141OY4W,5
A131S7JQCEPFOM,B00141OY4W,4
A1V7NX5KONKHMX,B00141OY4W,5
A2OR50KM8C31E3,B00141OY4W,5
A1YCBKIKGJX4OJ,B00141OY4W,5
A2PPSQC9IG85VW,B00141OY4W,5
A3V1FTW9TEZGUZ,B00141OY4W,5
AUGF9E6LOISKH,B00141OY4W,5
A16ZCQ64ULL291,B00141OY4W,5
A19CWJW0KI1DM3,B00141OY4W,5
A3IGJQFW8SO5TN,B00141OY4W,5
A1V7RWQ37YC266,B00141OY4W,5
A2DBSYC2GDV4U1,B00141OY4W,5
A31XFEY8KYX4T4,B00141OY4W,5
AB586YOJ2UB17,B00141OY4W,5
ARMX5Q113AGLZ,B00141OY4W,5
A2QQ92LFVVHUJZ,B00141OY4W,1
AQOTSI1XV53O8,B00141OY4W,4
A12MQA7IMXZ7JT,B00141OY4W,3
A3C90IMAT0PH0T,B00141OY4W,1
ATTHOSS4I0Y0D,B00141OY4W,5
A28V95ZRWQA09G,B00141OY4W,5
A56J5N3QFSPFH,B00141OY4W,4
AJGGYNOK66U58,B00141OY4W,5
A2P5X3YYWHI31I,B00141OY4W,5
A3F1RWY0Y69L97,B00141OY4W,5
A8EJ2H1P3ELL3,B00141OY4W,5
A1XGFW5016CGQI,B00141OY4W,4
A6MWIVKNBJJDG,B00141OY4W,3
A3ASDPGD7F4Z9B,B00141OY4W,5
AQHY03JSUJDU6,B00141OY4W,4
A29NM0V7B6ORFU,B00141OY4W,5
A1HB6QCNV4YJ3O,B00141OY4W,3
A3T65KP77R3YS9,B00141OY4W,1
A3B2HH9SQEQPT7,B00141OY4W,1
A3J7FZ462X6505,B00141OY4W,2
A13LQA34IOHOJ0,B00141OY4W,1
A63ECUA2R5SDO,B003OP72PY,3
AOY6MHTS66YMW,B005UBGN5U,5
A3KUURXLP9ODQL,B0059K1FEQ,5
A3HG9XCAISDDF7,B0000CDBPT,5
A3A7J2DZQYY7DT,B0000CDBPT,5
A6I8TPGF8RCRZ,B0000CDBPT,5
AMD492L5299BI,B0000CDBPT,5
A6RDSQ6DVML9E,B0000CDBPT,5
AP58F3NLC6SO1,B0000CDBPT,5
AE7Y11MX5ONBU,B0000CDBPT,5
A3UYBRB74RJFXB,B0001UQWS8,5
A3PUF3OI3DNX66,B0014RK2F6,5
A1N7BFJSBP75A8,B0014RK2F6,4
A1TQENMOGWUSR1,B0014RK2F6,5
A3ELSU1SHRX09Y,B0014RK2F6,5
A33EY49JYN000K,B0014RK2F6,4
A2C9XE9I8RSKNX,B0014RK2F6,3
A3BWK20J30IXH1,B0014RK2F6,5
A3DFOR5JWDTJZ2,B0014RK2F6,4
A38PVV9S6OBMYZ,B0014RK2F6,2
A15S9OH2IG6VVD,B0014RK2F6,5
A3GSVPTM8H6BOB,B0014RK2F6,5
A14U6904XMAMW,B0014RK2F6,5
A24PGDMY8R6MTF,B0014RK2F6,5
A2DXAUEZUN6J05,B0014RK2F6,4
A3MHVQLDBTHLYQ,B0014RK2F6,4
A2IWDZU5YR6MXP,B0014RK2F6,3
A164KNE3TFCSY6,B0014RK2F6,3
AP1RM946Z5G6R,B0014RK2F6,1
ANJV8RSEY90AC,B0014RK2F6,4
A2V71AX1O3FISP,B0014RK2F6,1
A2MSOUKNU4RN1B,B0024L6WQE,5
A3QN5GH8W6TP67,B0024L6WQE,5
A2TPM6XC32QPW9,B0024L6WQE,2
AMOH5OO46SQPR,B0024L6WQE,5
A392JXFKJ5GG17,B0024L6WQE,4
A1WCDUDXCTL9BV,B0024L6WQE,4
AZAKIGD4DJ20G,B0024L6WQE,5
A1J8D4W66094VO,B0024L6WQE,3
A1TQSENZNO40VI,B000ARPKFI,5
ABTKO97IBJLGJ,B000ARPKFI,5
A1IREZWENLPQWE,B000ARPKFI,5
A3TRXAWQBI0NXU,B000ARPKFI,5
AIS2694JO204O,B000ARPKFI,5
A3GJ5NNEIFCXVR,B000ARPKFI,5
A1STZSZMDNB0KS,B000ARPKFI,5
A3RAJ63PMZH1RO,B005MB0JRG,5
A15M5BFBORB4E4,B000Q0ISDU,5
A2YWRWSLEJRM92,B000Q0ISDU,4
A2FPY3MT281F6Y,B000Q0ISDU,4
A211BONWOVOZOD,B000Q0ISDU,5
A373FBI2DT2TL5,B000Q0ISDU,4
A39HUWB256YNXE,B00126K6XC,3
A2EVKVSK9NEMVB,B00469OAKM,5
A3HB3S20ROIRVP,B00469OAKM,5
A3LD1J02QHE0CP,B007KZJ3BK,5
AQQLWCMRNDFGI,B003LQ1U7C,5
A3VFFACPYQ7UVV,B005IVPFVA,5
A2MXDAE9SH9WGP,B005IVPFVA,4
A1N8K5RXU7XCDA,B005IVPFVA,5
A1P1Y3S9NZY7J,B005IVPFVA,5
A38O3HBCYKNZ2N,B005IVPFVA,5
AB9AEIC9RTVU2,B0013LVVV2,5
A26JWJFYBWPU6W,B000EMU234,5
A1N6712C6JHYJ9,B000EMU234,3
A201M4QH7OCQG,B000EMU234,5
A1S1WG63MKXHTJ,B000EMU234,2
A1RGR0XX5C4CX1,B000EMU234,5
A1XG6TC70LQUL6,B000EMU234,5
AN2GKUQV0QXIY,B00507HH54,1
A2MKWKJ119DMTT,B00507HH54,1
APCN67SRPQJDR,B00507HH54,1
AY5M261TSVDOP,B00507HH54,1
A2OFUNT9H5G0Y7,B00507HH54,5
A1C1B897ADP239,B0015D443A,1
A312HKLV02UHE1,B0010AP7GQ,5
AN7TSZY8L939N,B000F4EUAM,5
A3NA8NYQSGTVOR,B000F4EUAM,5
A1QAIVR3WE7IW4,B000F4EUAM,1
A10SML43OBLXV8,B000F4EUAM,5
A2BMEEJC65RQ1N,B000F4EUAM,1
AOPMGQUIL4X8W,B005BHZHW8,5
ARV3VGUE65AZ0,B001SB34RG,5
A1QKSUGY8S20R7,B001SB34RG,5
A1WW7HD6IWR36R,B001SB34RG,5
A2A8XRW7IHM56D,B001SB34RG,5
A2EBQ4NZ8ZDLB1,B001SB34RG,5
A2DZUO9LJ96LNZ,B001SB34RG,5
A1B7CYZT3BD0I,B001SB34RG,4
A32KTYXXNKCIY8,B001SB34RG,4
A2XEGF1PYOFQAE,B001SB34RG,5
A3QRV74D0YLL02,B001SB34RG,5
A2NM2R0EH3K6C1,B001SB34RG,5
A11KG5WR6FLGKD,B001SB34RG,5
A2BM7S6CYF26ZS,B001SB34RG,5
AO2H9IVZAO0OV,B001SB34RG,5
A24SWMG3F9587Y,B001SB34RG,2
AQN9JLO3VOUI4,B0026HG4WS,5
A2JFRSXXH33F8J,B0026HG4WS,5
A2G21LW7PJKUTV,B0026HG4WS,5
A2ROE2GKDA3AL8,B0026HG4WS,5
A2JGD8CSST279O,B0026HG4WS,5
A1SHC5PF1AER24,B0026HG4WS,5
AGM6IXB02CDYR,B0026HG4WS,5
A2V9FPBJYNED00,B0026HG4WS,5
A3VLJ6G10JMS70,B0026HG4WS,5
A2OEUROGZDTXUJ,B001SCCO8A,5
A18EKVZ2VXCXNY,B001SCCO8A,5
A19YAL8QDL6NN6,B000FF3V06,5
A33KC123BY4WS6,B000FF3V06,5
A1FX16U43P8T02,B000FF3V06,5
A3DKSPAQKUIK5P,B000FF3V06,5
A3Q29TMUMBAUQV,B000FF3V06,5
A3VGVWNC1X0XS8,B000FF3V06,2
A1G4S3LKZIN2VV,B000FF3V06,5
A2OG28LAGOI9QB,B000FF3V06,5
A2HBBMOFHMHSLA,B000FF3V06,5
A3MVQTWN2BAQ0K,B000FF3V06,5
A3EEJG97L9YIAB,B000FF3V06,5
AYFVSJTRZEAXC,B000FF3V06,5
A1RYH6RIGFA8VB,B000FF3V06,3
A3VPQYGMX0157I,B000FF3V06,3
A2NOW4U7W3F7RI,B000FF3V06,5
A77X0ALI7J7ZE,B000FF3V06,1
A2O3V9NRIUUGGC,B000FF3V06,2
A3J07GIVZH2FGW,B003YUVD68,5
AT9RF77HMGZDS,B005ME5O3W,1
A2KBGQBFRN464K,B000WN47JU,5
ADQVVP06WP6YY,B000WN47JU,5
A2SADNITVDCECK,B000WN47JU,5
A21U4DR8M6I9QN,B000WN47JU,5
A2BIJXQWL20LOJ,B006IVZLHM,5
A3FUSVXYG7WWC0,B004TPUSTU,5
A2A8V30YP1N3C5,B004TPUSTU,4
A3OF5LEM1NVVJW,B004TPUSTU,4
A19MZPG2D2JMGW,B006ZGMDDU,5
A2O9UK5B50KKYB,B0022N6CH8,5
A1Y8Y7LE2XZ3GR,B004SKKKVM,5
A1X12F0KC8GY6M,B001DIM8NK,5
A39X4BHKUWE0A1,B001DIM8NK,5
AYPNF0L0HDRPR,B001DIM8NK,5
A28Q0JA9H8WZOD,B001DIM8NK,5
ADUWCEDB7E04O,B001DIM8NK,5
A1J5IF0UT8OH1E,B001DIM8NK,5
AK1E0PZ7ZHB4F,B001DIM8NK,5
AEIS2WTDM59XI,B001DIM8NK,5
A3FSKXFUJMH2D5,B001DIM8NK,5
A2HHN4PSCOUDI1,B001DIM8NK,5
A11J49WQ6IVC3U,B001DIM8NK,4
APMYPD97EHUUZ,B001DIM8NK,5
A2NLW4WRU2NHGQ,B001DIM8NK,5
AU2EKRTHJ7753,B001DIM8NK,5
A27IS22A1OPIH8,B001DIM8NK,5
A20D8FXB0G19N1,B001DIM8NK,5
A2E5LA03LW6KMQ,B001DIM8NK,5
AZZDAFIL9UZTX,B001DIM8NK,5
A78WYOWXJUGIW,B001DIM8NK,5
A2PYRH12DH3FXL,B001DIM8NK,5
A2DMQMA61QTU6N,B001DIM8NK,5
A1B2TTV22W3UPS,B001DIM8NK,5
A9QDWAEHZ7ZH3,B001DIM8NK,4
AFMLWIGDLXFCX,B001DIM8NK,4
AC3AJ6U31I1SN,B001DIM8NK,5
A2ZQ0N1BUFZ9ET,B001DIM8NK,5
A2N74PX2EWNZ0W,B001DIM8NK,5
A2VEGDI1ZO4SZV,B001DIM8NK,5
A2JCD4FABDMWYD,B001DIM8NK,5
A1GE49LJ7R88WX,B001DIM8NK,5
A2YD5L24CPB4H,B001DIM8NK,5
AAOMDSK7P1SF9,B001DIM8NK,5
A22HDLWRCYZP7D,B001DIM8NK,5
A25REW2VCGWVCZ,B001DIM8NK,5
A1LRNQI4FDG2XZ,B001DIM8NK,5
A3N8YLID24CTOD,B001DIM8NK,5
A3LI4IC48Z74WA,B001DIM8NK,5
A23SBFH51K176F,B001DIM8NK,5
A3IZZUGCJ6D32Y,B001DIM8NK,4
AWN6DMKCNMOFL,B001DIM8NK,3
A3ZI2N4PTQVMQ,B001DIM8NK,4
A78PZPJTMIU5G,B001DIM8NK,5
A1TZ6M7V1ONH7V,B001DIM8NK,2
A1C19WLTO01L95,B000EZQSAW,5
A35W3JQYP0M655,B000EZQSAW,5
ALG8CXQNGL7CJ,B004VAVW34,2
A36KUKPSRQRDRA,B004YPJKBC,4
AY12DBB0U420B,B004YPJKBC,5
A2GY1YX6TQVJ0Q,B004YPJKBC,5
ACL3C4S5M8PJM,B0025WI7B0,4
A2VFVSY7QVAYXH,B0025WI7B0,5
ASPZBFGF4AS8H,B000MIDRNW,5
A3LQXP80NCRM5T,B000MIDRNW,4
A3SFVLXLPDPXHZ,B000MIDRNW,5
A1P80DQ1QCO68Q,B000MIDRNW,4
A1080SE9X3ECK0,B000MIDRNW,5
AO09RWV40IX78,B000MIDRNW,5
A1WQ57SOS5194D,B000MIDRNW,1
A3LAVBDHMKZ8D9,B000MIDRNW,4
A30DO7JUOCKUDV,B000MIDRNW,2
A12YM9AWOOYA5P,B000MIDRNW,1
A11TZ2AGK9B0V5,B000MIDRNW,1
AKSL4GX04DN5K,B000NKJM6A,5
A34NVHQZGIMCBC,B000NKJM6A,5
A2DEASVNI2RHUX,B000NKJM6A,4
A3D44VE4ZT6FMZ,B000NKJM6A,5
ALNMKIWACMD0V,B000NKJM6A,5
A3LEI8O0EVXTFJ,B000NKJM6A,1
AMU34QTDPFVA0,B001KNFYCA,5
A2LB3D2TGD32P6,B000CQID7E,5
ACQNU2O4RWG3,B000CQID7E,5
A146H6A41B26QT,B000CQID7E,5
A12E78L9515IF6,B000CQID7E,4
A1DTWKFY5VBGJU,B000CQID7E,4
A37NCN8W0G4A5O,B000CQID7E,5
A3FM8AQ2XOWIWW,B000CQID7E,5
A3QWB1BGJJYMY,B000CQID7E,4
AHOX3OY4U275B,B000CQID7E,5
AIAUC4NC7IOHB,B000CQID7E,2
AZTQGV26IFA4P,B000CQID7E,5
A30WNVV57QHQVG,B000CQID7E,4
A3V5IXI6ZS3W26,B000CQID7E,5
A2MIHIBW4H1Y6Z,B000CQID7E,2
A2DPYMNI2HCIOI,B000CQID7E,2
A3V5GKLFPFCLSE,B000CQID7E,1
AIAUC4NC7IOHB,B000CQID7E,1
A19ACA1DG0PLKX,B000CQID7E,2
A3ER3V2E06DH7D,B000CQID7E,5
A3QKWGU3LHSEL0,B000CQID7E,5
A2GZ3O8AHD3PI2,B000CQID7E,1
A3CHE6FL22V7CG,B000CQID7E,4
A36MLPFQCGRO5T,B000CQID7E,3
A12W8NRSYR593I,B000CQID7E,1
A1K74YNY7O9O5P,B000CQID7E,3
A1TAZZ2355GO4B,B000CQID7E,1
A2RVFYOQTX7IY2,B000CQID7E,3
A25KO9UPYD9GJ7,B000CQID7E,5
AN627LNLCCBUE,B000CQID7E,1
A109EGA5Q5VN4L,B000CQID7E,5
AB693ID198Z87,B000CQID7E,5
AURA1OVFAJNFE,B000CQID7E,5
AEQ2FNJSVBJKI,B000CQID7E,5
A1GCRMDBJEHHGN,B000CQID7E,5
A27Y0MQRW7PQ12,B000CQID7E,5
A35LT14WG5BX0T,B000CQID7E,5
AG8PEYCRC8XJ6,B000CQID7E,5
A2TVT03TGAMFL4,B000CQID7E,5
A79F0QVNU2TID,B000CQID7E,4
A2CGNLD2641LU7,B000CQID7E,4
A1WJRHFNLLEJ9M,B000CQID7E,5
A2IRW5RHNC8BXX,B000CQID7E,1
A243IZ5AUJMO79,B000CQID7E,1
A1LQW3JHSVLHD5,B000CQID7E,5
A1UJMY342924NC,B000CQID7E,5
A3IPDP5UOCQ18L,B000CQID7E,5
A2SU0Z900NRNWV,B000CQID7E,4
A1V9PSZE3XBMJ0,B000CQID7E,5
ASYFJ4V67V3SA,B000CQID7E,5
A1HBC0NBQJHT7X,B000CQID7E,5
A1HBC0NBQJHT7X,B000CQID7E,4
ALK74C4YDWL43,B000CQID7E,5
A2GZ3O8AHD3PI2,B000CQID7E,4
A7GGWCD5XQ1JO,B000CQID7E,5
A2W225SFTQNF3N,B000CQID7E,2
A2VOBW3DQMRDTB,B000CQID7E,5
A30JIRJQ4VJFWK,B000CQID7E,5
A31D82UJ238XLU,B000CQID7E,1
A1JH5EKCDJPXSH,B000CQID7E,5
A2UDUJG17I8S1,B000CQID7E,2
A1XJL9JP4IYWT2,B000CQID7E,3
A26DOVGY14V7NX,B000CQID7E,5
A1VBPM0TO2NWCM,B000CQID7E,1
A2C68QAZG8PF58,B000CQID7E,1
A392C5HHFXG7YE,B000CQID7E,5
AUOA7P6T8JXSE,B000CQID7E,2
A11YOTONCPRQ9S,B000CQID7E,2
A18J1FASFKF4LV,B000CQID7E,1
A2G0UK7AOXH7CH,B000CQID7E,3
A2YSZSBDBFKSKS,B000CQID7E,5
A3E8YXN9XC09S5,B000CQID7E,5
A2TSTRYQ5AA9U6,B000CQID7E,5
A343QWZI10ELJ6,B000CQID7E,5
A1YYR0ODCNNEUV,B000CQID7E,5
A22G7Y677GAUWX,B000CQID7E,5
A1ED3ABQD627TY,B000CQID7E,1
A1IWKG4H97E2IA,B000CQID7E,5
AADJT9TQRLT9U,B000CQID7E,5
AAU3MP9KUW99W,B000CQID7E,5
A3FH8U7QNV2886,B000CQID7E,5
A3FH8U7QNV2886,B000CQID7E,5
A10Q7DZ2RN5JSU,B000CQID7E,1
A2B3GN6QKMAP9E,B000CQID7E,3
A3R5XRC2L3YGXF,B000CQID7E,5
A2FP2CXLX5BVJ3,B000CQID7E,5
A26EB4765CZWDF,B000CQID7E,5
A3LSUKN4IFS6VD,B000CQID7E,5
A41GHCYXE5ULP,B000CQID7E,5
A54ZAQR2HRL4M,B000CQID7E,5
A39KQ9BWEUCLK,B000CQID7E,5
A15B9GRD3DF13X,B000CQID7E,5
A3VWIONYMJ98LZ,B000CQID7E,5
A1CH9ILS0DCSVR,B000CQID7E,1
A1CH9ILS0DCSVR,B000CQID7E,1
A3MRDLY0FJNCOJ,B000CQID7E,2
A28FIEZ0DVO7ZX,B000CQID7E,5
A4CD2LFRNXYIY,B000CQID7E,5
A2Z3HFWL7YYAQF,B000CQID7E,5
A1F41LG23DFNSK,B000CQID7E,5
A364WZYBZG8ERP,B000CQID7E,5
A2E3WMF9RWW2X2,B000CQID7E,1
A3SDNUDDM21A5F,B000CQID7E,5
A13HRSMJ5TOWEZ,B000CQID7E,5
A5BQ1TSOCL4JZ,B000CQID7E,1
A2RP0FBPWNA835,B000CQID7E,5
A2O87GJ2JCV7L,B000CQID7E,5
A2MCAFIZQLGBQV,B000CQID7E,5
ARK11CB6Q8LQN,B000CQID7E,3
A30QUYVR42M46G,B000CQID7E,5
A1UG4J8DEG9NVW,B000CQID7E,5
A3S7LABZ14FKUP,B000CQID7E,5
AFY5LESOR5NNY,B000CQID7E,5
A1CFV7K4WRXTSH,B000CQID7E,5
A1CCXR4IJ09FBY,B000CQID7E,5
A1ZM91YCYSNX7C,B000CQID7E,5
A10GNQRCQFJC36,B000CQID7E,5
A3L42BG4933N5Z,B000CQID7E,5
A119MX6YLAB6DS,B000CQID7E,5
AAZO53SLV8ODV,B000CQID7E,5
A3UW0FT3BTTR1V,B005TY262M,5
A2D25ROXJ9BGUF,B004RIE4KS,4
A688RIZ2POWSQ,B005VOONI0,4
A2LAS014NSRW72,B005VOONI0,3
ADS99W8WMEXZ2,B005VOONI0,4
ALDYWG0CPSYUF,B005VOONI0,5
A37USOKUTI724H,B005VOONI0,4
A5EXE3DORR8Y0,B005VOONI0,4
A1SINHLUYMCCRK,B005VOONI0,3
A3ULJE7UMUGSXR,B005VOONI0,4
A1XR58IRKP3HEZ,B005VOONI0,4
A5K3CK2PWYQ7O,B005VOONI0,3
A1IOSNSY31L5EI,B005VOONI0,4
A2GH8LYNLQSE3F,B005VOONI0,3
AOEDWQLH2WKKW,B005VOONI0,3
AW3VZ5O895LRK,B005VOONI0,3
AIEEK7AHXKZCC,B005VOONI0,5
A3EWUMHYMPD7IB,B005VOONI0,4
AOMKUI325W2TJ,B005VOONI0,5
AD34TCPEP7P84,B005VOONI0,4
AB0Y33G717HOU,B005VOONI0,4
A7B48AJT6IC0A,B005VOONI0,5
AMCKEVM2BJC2W,B005VOONI0,3
AR6E0WAEOCUKI,B005VOONI0,5
A23WE2XLY1MROA,B005VOONI0,4
A2GKWC2UIDRZ42,B005VOONI0,4
A3IR834T7AROBT,B005VOONI0,4
A3436BWMMFP4VY,B005VOONI0,3
A224KM22RQ5CD4,B005VOONI0,3
A2OL5WLCNZVD9K,B005VOONI0,5
A1EMN4T3ROJDOO,B005VOONI0,5
AJX23GRISOTOD,B005VOONI0,4
A11LNPG39A2ZV4,B005VOONI0,3
A2K1BVRREVIX0T,B005VOONI0,4
A1I477ADGMLVJM,B005VOONI0,5
A3TIL1PC2ZE97B,B005VOONI0,5
A2KMV056844YV2,B005VOONI0,4
AJ86MYUT3VJE5,B005VOONI0,3
AUITG1DJ3QUGK,B005VOONI0,3
A3SMV35531YME,B005VOONI0,3
A2DI7UGT3YX4Q9,B005VOONI0,5
ACR4HKUT808U1,B005VOONI0,5
A16ALXKQ02SKYG,B005VOONI0,3
AWIF8AR75LL9L,B005VOONI0,3
AZA55FJD7CCZN,B005VOONI0,4
A1C217T6VWIE3,B005VOONI0,3
A1MCH5RXDOH87H,B005VOONI0,3
A2ESXEVEQB37I3,B005VOONI0,3
A2GL934UT3XENH,B005VOONI0,2
A2OCDK0BOW6UCY,B005VOONI0,3
A10AFVU66A79Y1,B005VOONI0,2
A3SZXYX9YEDGT6,B005VOONI0,3
A20H1M28WLI9J2,B005VOONI0,4
A3PNBZ60XRKZFP,B005VOONI0,3
A3DH53FPYSP9E,B005VOONI0,3
ADS5APY1NKTL4,B005VOONI0,5
A1FY4NUEN1MEFD,B005VOONI0,4
A2OL0JTU0DLH6B,B005VOONI0,5
ARTST8JB04TBC,B005VOONI0,5
AMUP8DYE7EAN2,B005VOONI0,2
A1Y9P0ZD9VDFVF,B005VOONI0,5
ACJ9N7ED37HXS,B005VOONI0,4
A2UOLBX7155MY3,B005VOONI0,5
APP35M28G2U51,B005VOONI0,3
A2L5R1F9WALW7W,B005VOONI0,4
AFOV2K4F0MDTZ,B005VOONI0,3
A23KA66VAK9PUA,B005VOONI0,3
A26TWY9AD935HC,B005VOONI0,3
A1CHOKV10NEI8X,B005VOONI0,3
A3JL8RSRRJRK0I,B005VOONI0,3
A19PPFERQ3JFDS,B005VOONI0,3
A8WAYVOKYBLO6,B005VOONI0,3
AG90OGHDGOOVH,B005VOONI0,3
A14MSHFCXPARFS,B005VOONI0,1
A73CRXNIKDWF,B005VOONI0,1
A110RS7QL8Q1UX,B005VOONI0,3
A33HIQR1X1G4GI,B005VOONI0,5
A3VLCQX7NG1N0E,B005VOONI0,3
AMINDUR57XJX6,B005VOONI0,5
A17V6FKLAJVC7V,B005VOONI0,5
A1HLJJ6MKZLR3Z,B005VOONI0,3
A2RHV42BTJSVON,B005VOONI0,4
A277TO3PKKNYDH,B005VOONI0,2
A2S26YGSVXBCFL,B005VOONI0,4
A2ICKSJ6T7WIBO,B005VOONI0,3
A199FRO0YFMGED,B005VOONI0,4
A3FHDBBXZFNQUK,B005VOONI0,4
A3OBP99ZV5TG6C,B005VOONI0,3
A3R9H6OKZHHRJD,B005VOONI0,3
ADJ0G262H54GP,B005VOONI0,3
A398R165PXFOSS,B005VOONI0,4
A2E2PA6UNK1E05,B005VOONI0,4
A1SVXJZ3386U2D,B005VOONI0,4
AJV985MKGCIQ0,B005VOONI0,5
AEL6CQNQXONBX,B005VOONI0,5
A26MBVPPXZN1YM,B005VOONI0,5
A17V2N0N8CXSA9,B005VOONI0,5
A44OY8EFDM4IP,B005VOONI0,3
A16WPA6JV83YXT,B005VOONI0,3
A1N655X9X7C6QY,B005VOONI0,4
A1E5WXNTI7EO2A,B005VOONI0,5
AXOO7BPM22BDO,B005VOONI0,3
A1CUE4L5Z0V98D,B005VOONI0,5
A26LD9FQHTM8ZH,B005VOONI0,4
A11I1I9QLMAM1A,B005VOONI0,4
A1P2XYD265YE21,B005VOONI0,5
A1DG75OT3Y49EM,B005VOONI0,3
ACEA95FQS1AVP,B005VOONI0,1
A3QYDL5CDNYN66,B005VOONI0,3
A1GDEGIEGY1X6H,B005VOONI0,1
A3FKPBNI7UWQFW,B005VOONI0,5
A1E45C97JEF57H,B005VOONI0,5
AT9U5ZE5OO84C,B005VOONI0,5
A2I05FGBTCRRB8,B005VOONI0,5
A1OMHUU58XHQNG,B005VOONI0,5
AS44QEHT3KSPK,B005VOONI0,5
A32WYIUWD2HJHU,B005VOONI0,5
A2LXC5ZHHP0WXP,B005VOONI0,5
A3EURGOIEBJWKD,B005VOONI0,5
A3SDBL8SJC2ME3,B005VOONI0,4
AKT8TGIT6VVZ5,B005VOONI0,5
ANW6EGY12V5XS,B005VOONI0,5
A1JMR1N9NBYJ1X,B005VOONI0,5
A2UQGGK8VJPUH5,B005VOONI0,5
A199V9Y5ER1L5P,B005VOONI0,2
A1LA4K5JF78BER,B005VOONI0,5
A3UW0PQLDUACMH,B005VOONI0,5
AVZ1SYMD26S4R,B005VOONI0,4
A10Z8FC0SMU5VQ,B005VOONI0,5
A1FATTRIXTSTEB,B005VOONI0,5
A3COBFLNYK52TE,B005VOONI0,2
A1QR76SYGTXJN5,B005VOONI0,1
A2NML53YCHS80S,B005VOONI0,2
A186ZAYP2L4CDZ,B005VOONI0,3
A100WO06OQR8BQ,B005VOONI0,2
A17O9AHKHK66AI,B005VOONI0,2
A27L5L6I7OSV5B,B005VOONI0,3
AKAZT5193KFR1,B005VOONI0,4
A1ONZ8JRPLBNUI,B005VOONI0,5
A2RKI7RPP5CJMG,B005VOONI0,4
A1TKM36EYEQNSM,B005VOONI0,4
A20Y9N0GMEXAT5,B005VOONI0,5
ATLO3YXU2BC16,B005VOONI0,5
A3H9JSM1SUTE4O,B005VOONI0,4
A1TH5UXT33E7RC,B005VOONI0,4
A2MMDKNIM4ONRT,B005VOONI0,5
A5VJUBG4HK80,B005VOONI0,5
A17CQORLF0JIFL,B005VOONI0,4
A2M14CFAMF8J7I,B005VOONI0,4
AP8D74QD9LUUL,B005VOONI0,4
AQ8DU6XVA3USJ,B005VOONI0,5
A1IH42TUIZ2XJL,B005VOONI0,4
AR33KU52LIBF1,B005VOONI0,2
A3H78NCT3DJMY2,B005VOONI0,4
A3VS2RYRGDW4HS,B005VOONI0,2
A1YGWL41MSMYBG,B005VOONI0,3
AYPEPA3VS4KDM,B005VOONI0,4
A87RT63V7SMD3,B005VOONI0,5
A18IZ3RTL9SD4V,B005VOONI0,5
A279A4Y2N1CQ26,B005VOONI0,4
A1X3ESYZ79H59E,B005VOONI0,2
A2HO898G5N5X05,B005VOONI0,5
A1NKKF4W2LHF6M,B005VOONI0,5
A1O2QIQK2OR5TC,B005VOONI0,5
A2R1HUYHXV7H18,B005VOONI0,4
A3MJ1OH04JQNQF,B005VOONI0,4
AJJ2UM58CSGUB,B005VOONI0,5
A38MQHVEICK46P,B005VOONI0,5
A1AEPMPA12GUJ7,B005VOONI0,4
AJ329F9H546BM,B005VOONI0,4
A1HBVFI5G2X1G2,B005VOONI0,5
A1B3GNO9C8YX0N,B005VOONI0,4
AN81JUYW2SL24,B005VOONI0,4
AMRMK86X3PKXD,B005VOONI0,5
A1DGZ6PJQ6J6WB,B005VOONI0,5
A2D7X9N3IV3S7B,B005VOONI0,4
A1F9Z42CFF9IAY,B005VOONI0,4
A2Y8IDC1FKGNJC,B005VOONI0,5
A185QFJRTB5W93,B005VOONI0,4
A1SI2993YY7C61,B005VOONI0,5
A2FRFAQCWZJT3Q,B005VOONI0,5
A2I98OOPNIJNYY,B005VOONI0,4
A3REK3OFONWB1Q,B005VOONI0,4
A1JAPP1CXRG57A,B005VOONI0,5
ACAXV4V8PBCE3,B005VOONI0,4
AYWHCM0TJ4737,B005VOONI0,5
A1I7QGUDP043DG,B005VOONI0,5
A1UV5NB0DXTSWH,B005VOONI0,4
A2XNOB1T796Y6B,B005VOONI0,4
A3EPJSPH03AS29,B005VOONI0,4
A3SLC8F6VIWXIR,B005VOONI0,2
A3I2WE58OUUEXG,B005VOONI0,2
AWPODHOB4GFWL,B005VOONI0,2
A2LUM8T4MTYTYL,B005VOONI0,1
A1ZGHA3IJV01BK,B005VOONI0,2
A2PSC7LUNIDEAH,B005VOONI0,5
A3ET198ETSLPG3,B005VOONI0,4
A21EDMG94ID7D,B005VOONI0,4
A12O5SEIF162P8,B005VOONI0,5
AQH1SWR5HA413,B005VOONI0,5
A1A1BM6N28X9J0,B005VOONI0,4
AXVKMYWNIHK7W,B005VOONI0,2
A1MKPMJPD22YY,B005VOONI0,5
A27O5ZUFAEWT9L,B005VOONI0,5
A6ZPLVAUQ6695,B005VOONI0,4
